t,Pi_x,Pi_y,Pi_z,omega_x,omega_y,omega_z, x, y, z, P_x, P_y, P_z, v_x, v_y, v_z, SO3_err
4450.2,8.90691,-42,17.0196,0.296897,-0.5,0.567319,1.33093e+06,-6.81041e+06,0,1.48935e+06,272438,0,7446.74,1362.19,0,5.93554e-14
4450.3,7.33961,-42,17.7519,0.244654,-0.5,0.591729,1.33167e+06,-6.81028e+06,0,1.48932e+06,272601,0,7446.58,1363,0,5.95313e-14
4450.4,5.71279,-42,18.3402,0.190426,-0.5,0.61134,1.33242e+06,-6.81014e+06,0,1.48928e+06,272763,0,7446.42,1363.82,0,5.95166e-14
4450.5,4.03964,-42,18.7798,0.134655,-0.5,0.625993,1.33316e+06,-6.81e+06,0,1.48925e+06,272925,0,7446.26,1364.63,0,5.97255e-14
4450.6,2.33372,-42,19.0671,0.0777907,-0.5,0.635569,1.33391e+06,-6.80987e+06,0,1.48922e+06,273088,0,7446.1,1365.44,0,5.9495e-14
4450.7,0.608878,-42,19.1997,0.0202959,-0.5,0.63999,1.33465e+06,-6.80973e+06,0,1.48919e+06,273250,0,7445.94,1366.25,0,5.97739e-14
4450.8,-1.12091,-42,19.1766,-0.0373635,-0.5,0.639221,1.33539e+06,-6.8096e+06,0,1.48916e+06,273413,0,7445.78,1367.06,0,5.97202e-14
4450.9,-2.8416,-42,18.998,-0.0947199,-0.5,0.633268,1.33614e+06,-6.80946e+06,0,1.48912e+06,273575,0,7445.62,1367.88,0,5.98275e-14
4451,-4.53924,-42,18.6653,-0.151308,-0.5,0.622178,1.33688e+06,-6.80932e+06,0,1.48909e+06,273738,0,7445.46,1368.69,0,5.97574e-14
4451.1,-6.20008,-42,18.1813,-0.206669,-0.5,0.606043,1.33763e+06,-6.80918e+06,0,1.48906e+06,273900,0,7445.3,1369.5,0,5.97126e-14
4451.2,-7.81062,-42,17.5498,-0.260354,-0.5,0.584992,1.33837e+06,-6.80905e+06,0,1.48903e+06,274063,0,7445.14,1370.31,0,5.98623e-14
4451.3,-9.35783,-42,16.7759,-0.311928,-0.5,0.559197,1.33912e+06,-6.80891e+06,0,1.489e+06,274225,0,7444.98,1371.13,0,5.98763e-14
4451.4,-10.8291,-42,15.866,-0.360971,-0.5,0.528867,1.33986e+06,-6.80877e+06,0,1.48897e+06,274388,0,7444.83,1371.94,0,5.98583e-14
4451.5,-12.2126,-42,14.8274,-0.407087,-0.5,0.494247,1.34061e+06,-6.80864e+06,0,1.48893e+06,274550,0,7444.67,1372.75,0,5.98506e-14
4451.6,-13.497,-42,13.6686,-0.449902,-0.5,0.455619,1.34135e+06,-6.8085e+06,0,1.4889e+06,274712,0,7444.51,1373.56,0,5.9664e-14
4451.7,-14.672,-42,12.3989,-0.489067,-0.5,0.413296,1.3421e+06,-6.80836e+06,0,1.48887e+06,274875,0,7444.35,1374.37,0,5.96973e-14
4451.8,-15.728,-42,11.0286,-0.524266,-0.5,0.367621,1.34284e+06,-6.80822e+06,0,1.48884e+06,275037,0,7444.19,1375.19,0,5.99855e-14
4451.9,-16.6564,-42,9.56892,-0.555213,-0.5,0.318964,1.34358e+06,-6.80809e+06,0,1.4888e+06,275200,0,7444.02,1376,0,6.00024e-14
4452,-17.4497,-42,8.03162,-0.581658,-0.5,0.267721,1.34433e+06,-6.80795e+06,0,1.48877e+06,275362,0,7443.86,1376.81,0,5.99498e-14
4452.1,-18.1015,-42,6.42917,-0.603385,-0.5,0.214306,1.34507e+06,-6.80781e+06,0,1.48874e+06,275525,0,7443.7,1377.62,0,5.98666e-14
4452.2,-18.6065,-42,4.77459,-0.620218,-0.5,0.159153,1.34582e+06,-6.80767e+06,0,1.48871e+06,275687,0,7443.54,1378.43,0,5.97039e-14
4452.3,-18.9606,-42,3.08128,-0.632021,-0.5,0.102709,1.34656e+06,-6.80754e+06,0,1.48868e+06,275849,0,7443.38,1379.25,0,5.96962e-14
4452.4,-19.1609,-42,1.36298,-0.638698,-0.5,0.0454325,1.34731e+06,-6.8074e+06,0,1.48864e+06,276012,0,7443.22,1380.06,0,5.98399e-14
4452.5,-19.2059,-42,-0.366378,-0.640195,-0.5,-0.0122126,1.34805e+06,-6.80726e+06,0,1.48861e+06,276174,0,7443.06,1380.87,0,5.97726e-14
4452.6,-19.095,-42,-2.09276,-0.6365,-0.5,-0.0697587,1.34879e+06,-6.80712e+06,0,1.48858e+06,276336,0,7442.9,1381.68,0,5.97701e-14
4452.7,-18.8293,-42,-3.80217,-0.627643,-0.5,-0.126739,1.34954e+06,-6.80698e+06,0,1.48855e+06,276499,0,7442.74,1382.49,0,5.95426e-14
4452.8,-18.4109,-42,-5.48074,-0.613696,-0.5,-0.182691,1.35028e+06,-6.80685e+06,0,1.48852e+06,276661,0,7442.58,1383.31,0,5.96996e-14
4452.9,-17.8431,-42,-7.11486,-0.594771,-0.5,-0.237162,1.35103e+06,-6.80671e+06,0,1.48848e+06,276824,0,7442.42,1384.12,0,5.97566e-14
4453,-17.1307,-42,-8.69128,-0.571022,-0.5,-0.289709,1.35177e+06,-6.80657e+06,0,1.48845e+06,276986,0,7442.26,1384.93,0,5.96423e-14
4453.1,-16.2793,-42,-10.1972,-0.542643,-0.5,-0.339907,1.35252e+06,-6.80643e+06,0,1.48842e+06,277148,0,7442.1,1385.74,0,5.98387e-14
4453.2,-15.2959,-42,-11.6204,-0.509862,-0.5,-0.387348,1.35326e+06,-6.80629e+06,0,1.48839e+06,277311,0,7441.93,1386.55,0,5.96165e-14
4453.3,-14.1884,-42,-12.9494,-0.472947,-0.5,-0.431647,1.354e+06,-6.80615e+06,0,1.48835e+06,277473,0,7441.77,1387.37,0,5.97098e-14
4453.4,-12.9659,-42,-14.1734,-0.432195,-0.5,-0.472446,1.35475e+06,-6.80602e+06,0,1.48832e+06,277635,0,7441.61,1388.18,0,5.97983e-14
4453.5,-11.6382,-42,-15.2824,-0.387938,-0.5,-0.509413,1.35549e+06,-6.80588e+06,0,1.48829e+06,277798,0,7441.45,1388.99,0,5.97475e-14
4453.6,-10.2161,-42,-16.2674,-0.340536,-0.5,-0.542248,1.35624e+06,-6.80574e+06,0,1.48826e+06,277960,0,7441.29,1389.8,0,5.97473e-14
4453.7,-8.71112,-42,-17.1206,-0.290371,-0.5,-0.570686,1.35698e+06,-6.8056e+06,0,1.48823e+06,278123,0,7441.13,1390.61,0,5.9715e-14
4453.8,-7.13553,-42,-17.8349,-0.237851,-0.5,-0.594495,1.35773e+06,-6.80546e+06,0,1.48819e+06,278285,0,7440.96,1391.42,0,5.99713e-14
4453.9,-5.50207,-42,-18.4045,-0.183402,-0.5,-0.613483,1.35847e+06,-6.80532e+06,0,1.48816e+06,278447,0,7440.8,1392.24,0,5.9946e-14
4454,-3.82398,-42,-18.8249,-0.127466,-0.5,-0.627495,1.35921e+06,-6.80518e+06,0,1.48813e+06,278610,0,7440.64,1393.05,0,6.00992e-14
4454.1,-2.11488,-42,-19.0926,-0.070496,-0.5,-0.636418,1.35996e+06,-6.80504e+06,0,1.4881e+06,278772,0,7440.48,1393.86,0,6.01873e-14
4454.2,-0.388629,-42,-19.2054,-0.0129543,-0.5,-0.64018,1.3607e+06,-6.8049e+06,0,1.48806e+06,278934,0,7440.32,1394.67,0,5.99745e-14
4454.3,1.34078,-42,-19.1625,0.0446925,-0.5,-0.63875,1.36145e+06,-6.80476e+06,0,1.48803e+06,279097,0,7440.15,1395.48,0,6.018e-14
4454.4,3.05931,-42,-18.9642,0.101977,-0.5,-0.632139,1.36219e+06,-6.80462e+06,0,1.488e+06,279259,0,7439.99,1396.29,0,6.00271e-14
4454.5,4.75303,-42,-18.612,0.158434,-0.5,-0.620401,1.36293e+06,-6.80448e+06,0,1.48797e+06,279421,0,7439.83,1397.11,0,6.03148e-14
4454.6,6.4082,-42,-18.109,0.213607,-0.5,-0.603632,1.36368e+06,-6.80434e+06,0,1.48793e+06,279583,0,7439.67,1397.92,0,6.0282e-14
4454.7,8.0114,-42,-17.459,0.267047,-0.5,-0.581967,1.36442e+06,-6.8042e+06,0,1.4879e+06,279746,0,7439.5,1398.73,0,6.02375e-14
4454.8,9.54962,-42,-16.6675,0.318321,-0.5,-0.555582,1.36517e+06,-6.80407e+06,0,1.48787e+06,279908,0,7439.34,1399.54,0,6.03417e-14
4454.9,11.0104,-42,-15.7407,0.367013,-0.5,-0.524691,1.36591e+06,-6.80393e+06,0,1.48784e+06,280070,0,7439.18,1400.35,0,6.05072e-14
4455,12.3819,-42,-14.6864,0.412729,-0.5,-0.489545,1.36665e+06,-6.80379e+06,0,1.4878e+06,280233,0,7439.01,1401.16,0,6.03792e-14
4455.1,13.6529,-42,-13.5129,0.455098,-0.5,-0.450429,1.3674e+06,-6.80365e+06,0,1.48777e+06,280395,0,7438.85,1401.97,0,6.03487e-14
4455.2,14.8133,-42,-12.2298,0.493776,-0.5,-0.407659,1.36814e+06,-6.8035e+06,0,1.48774e+06,280557,0,7438.69,1402.79,0,6.01387e-14
4455.3,15.8535,-42,-10.8475,0.528449,-0.5,-0.361583,1.36889e+06,-6.80336e+06,0,1.48771e+06,280720,0,7438.53,1403.6,0,6.01895e-14
4455.4,16.7651,-42,-9.37724,0.558836,-0.5,-0.312575,1.36963e+06,-6.80322e+06,0,1.48767e+06,280882,0,7438.36,1404.41,0,6.03424e-14
4455.5,17.5407,-42,-7.83094,0.58469,-0.5,-0.261031,1.37037e+06,-6.80308e+06,0,1.48764e+06,281044,0,7438.2,1405.22,0,6.03301e-14
4455.6,18.1741,-42,-6.22112,0.605803,-0.5,-0.207371,1.37112e+06,-6.80294e+06,0,1.48761e+06,281206,0,7438.03,1406.03,0,6.03201e-14
4455.7,18.6601,-42,-4.56085,0.622003,-0.5,-0.152028,1.37186e+06,-6.8028e+06,0,1.48757e+06,281369,0,7437.87,1406.84,0,6.04016e-14
4455.8,18.9947,-42,-2.86359,0.633158,-0.5,-0.0954531,1.3726e+06,-6.80266e+06,0,1.48754e+06,281531,0,7437.71,1407.65,0,6.04612e-14
4455.9,19.1753,-42,-1.14311,0.639178,-0.5,-0.0381036,1.37335e+06,-6.80252e+06,0,1.48751e+06,281693,0,7437.54,1408.47,0,6.05399e-14
4456,19.2004,-42,0.586646,0.640014,-0.5,0.0195549,1.37409e+06,-6.80238e+06,0,1.48748e+06,281855,0,7437.38,1409.28,0,6.04799e-14
4456.1,19.0698,-42,2.31164,0.635659,-0.5,0.0770547,1.37484e+06,-6.80224e+06,0,1.48744e+06,282018,0,7437.22,1410.09,0,6.03963e-14
4456.2,18.7845,-42,4.01789,0.626149,-0.5,0.13393,1.37558e+06,-6.8021e+06,0,1.48741e+06,282180,0,7437.05,1410.9,0,6.04529e-14
4456.3,18.3468,-42,5.69155,0.611561,-0.5,0.189718,1.37632e+06,-6.80196e+06,0,1.48738e+06,282342,0,7436.89,1411.71,0,6.05669e-14
4456.4,17.7604,-42,7.31905,0.592013,-0.5,0.243968,1.37707e+06,-6.80182e+06,0,1.48734e+06,282504,0,7436.72,1412.52,0,6.06591e-14
4456.5,17.0299,-42,8.8872,0.567663,-0.5,0.29624,1.37781e+06,-6.80168e+06,0,1.48731e+06,282667,0,7436.56,1413.33,0,6.04051e-14
4456.6,16.1613,-42,10.3833,0.538709,-0.5,0.346109,1.37855e+06,-6.80153e+06,0,1.48728e+06,282829,0,7436.4,1414.14,0,6.04938e-14
4456.7,15.1616,-42,11.7951,0.505387,-0.5,0.39317,1.3793e+06,-6.80139e+06,0,1.48725e+06,282991,0,7436.23,1414.96,0,6.0456e-14
4456.8,14.039,-42,13.1113,0.467966,-0.5,0.437043,1.38004e+06,-6.80125e+06,0,1.48721e+06,283153,0,7436.07,1415.77,0,6.06242e-14
4456.9,12.8025,-42,14.3212,0.426749,-0.5,0.477372,1.38078e+06,-6.80111e+06,0,1.48718e+06,283315,0,7435.9,1416.58,0,6.03477e-14
4457,11.4621,-42,15.4149,0.382071,-0.5,0.513829,1.38153e+06,-6.80097e+06,0,1.48715e+06,283478,0,7435.74,1417.39,0,6.06523e-14
4457.1,10.0288,-42,16.3835,0.334295,-0.5,0.546118,1.38227e+06,-6.80083e+06,0,1.48711e+06,283640,0,7435.57,1418.2,0,6.064e-14
4457.2,8.51421,-42,17.2194,0.283807,-0.5,0.573979,1.38302e+06,-6.80068e+06,0,1.48708e+06,283802,0,7435.41,1419.01,0,6.06658e-14
4457.3,6.93053,-42,17.9155,0.231018,-0.5,0.597184,1.38376e+06,-6.80054e+06,0,1.48705e+06,283964,0,7435.24,1419.82,0,6.053e-14
4457.4,5.29064,-42,18.4664,0.176355,-0.5,0.615546,1.3845e+06,-6.8004e+06,0,1.48702e+06,284127,0,7435.08,1420.63,0,6.03685e-14
4457.5,3.60784,-42,18.8675,0.120261,-0.5,0.628916,1.38525e+06,-6.80026e+06,0,1.48698e+06,284289,0,7434.91,1421.44,0,6.04893e-14
4457.6,1.89578,-42,19.1155,0.0631927,-0.5,0.637185,1.38599e+06,-6.80012e+06,0,1.48695e+06,284451,0,7434.75,1422.25,0,6.05292e-14
4457.7,0.168346,-42,19.2086,0.00561155,-0.5,0.640286,1.38673e+06,-6.79997e+06,0,1.48692e+06,284613,0,7434.58,1423.07,0,6.06729e-14
4457.8,-1.56045,-42,19.1458,-0.0520151,-0.5,0.638194,1.38748e+06,-6.79983e+06,0,1.48688e+06,284775,0,7434.42,1423.88,0,6.07631e-14
4457.9,-3.2766,-42,18.9278,-0.10922,-0.5,0.630927,1.38822e+06,-6.79969e+06,0,1.48685e+06,284937,0,7434.25,1424.69,0,6.08075e-14
4458,-4.96617,-42,18.5563,-0.165539,-0.5,0.618542,1.38896e+06,-6.79955e+06,0,1.48682e+06,285100,0,7434.08,1425.5,0,6.0897e-14
4458.1,-6.61546,-42,18.0342,-0.220515,-0.5,0.601141,1.38971e+06,-6.79941e+06,0,1.48678e+06,285262,0,7433.92,1426.31,0,6.09263e-14
4458.2,-8.2111,-42,17.3659,-0.273703,-0.5,0.578865,1.39045e+06,-6.79926e+06,0,1.48675e+06,285424,0,7433.75,1427.12,0,6.08995e-14
4458.3,-9.74015,-42,16.5568,-0.324672,-0.5,0.551894,1.39119e+06,-6.79912e+06,0,1.48672e+06,285586,0,7433.59,1427.93,0,6.08534e-14
4458.4,-11.1902,-42,15.6134,-0.373007,-0.5,0.520446,1.39194e+06,-6.79898e+06,0,1.48668e+06,285748,0,7433.42,1428.74,0,6.07411e-14
4458.5,-12.5495,-42,14.5433,-0.418316,-0.5,0.484778,1.39268e+06,-6.79883e+06,0,1.48665e+06,285910,0,7433.26,1429.55,0,6.05289e-14
4458.6,-13.807,-42,13.3554,-0.460234,-0.5,0.445178,1.39342e+06,-6.79869e+06,0,1.48662e+06,286073,0,7433.09,1430.36,0,6.02303e-14
4458.7,-14.9525,-42,12.059,-0.498418,-0.5,0.401968,1.39417e+06,-6.79855e+06,0,1.48658e+06,286235,0,7432.92,1431.17,0,6.0365e-14
4458.8,-15.9768,-42,10.6649,-0.532561,-0.5,0.355498,1.39491e+06,-6.79841e+06,0,1.48655e+06,286397,0,7432.76,1431.98,0,6.02064e-14
4458.9,-16.8715,-42,9.18432,-0.562384,-0.5,0.306144,1.39565e+06,-6.79826e+06,0,1.48652e+06,286559,0,7432.59,1432.8,0,6.00334e-14
4459,-17.6294,-42,7.62922,-0.587646,-0.5,0.254307,1.3964e+06,-6.79812e+06,0,1.48648e+06,286721,0,7432.42,1433.61,0,6.00046e-14
4459.1,-18.2443,-42,6.01225,-0.608142,-0.5,0.200408,1.39714e+06,-6.79798e+06,0,1.48645e+06,286883,0,7432.26,1434.42,0,5.99839e-14
4459.2,-18.7112,-42,4.34651,-0.623706,-0.5,0.144884,1.39788e+06,-6.79783e+06,0,1.48642e+06,287045,0,7432.09,1435.23,0,5.98079e-14
4459.3,-19.0263,-42,2.64553,-0.634211,-0.5,0.0881842,1.39863e+06,-6.79769e+06,0,1.48638e+06,287208,0,7431.92,1436.04,0,5.97289e-14
4459.4,-19.1872,-42,0.923085,-0.639573,-0.5,0.0307695,1.39937e+06,-6.79755e+06,0,1.48635e+06,287370,0,7431.76,1436.85,0,5.96311e-14
4459.5,-19.1924,-42,-0.806843,-0.639748,-0.5,-0.0268948,1.40011e+06,-6.7974e+06,0,1.48632e+06,287532,0,7431.59,1437.66,0,5.96699e-14
4459.6,-19.042,-42,-2.53023,-0.634734,-0.5,-0.0843409,1.40086e+06,-6.79726e+06,0,1.48628e+06,287694,0,7431.42,1438.47,0,5.96015e-14
4459.7,-18.7372,-42,-4.23309,-0.624572,-0.5,-0.141103,1.4016e+06,-6.79711e+06,0,1.48625e+06,287856,0,7431.26,1439.28,0,5.98052e-14
4459.8,-18.2803,-42,-5.90162,-0.609345,-0.5,-0.196721,1.40234e+06,-6.79697e+06,0,1.48622e+06,288018,0,7431.09,1440.09,0,6.00873e-14
4459.9,-17.6753,-42,-7.52229,-0.589176,-0.5,-0.250743,1.40309e+06,-6.79683e+06,0,1.48618e+06,288180,0,7430.92,1440.9,0,5.99676e-14
4460,-16.9268,-42,-9.08195,-0.564228,-0.5,-0.302732,1.40383e+06,-6.79668e+06,0,1.48615e+06,288342,0,7430.75,1441.71,0,5.97039e-14
4460.1,-16.0411,-42,-10.568,-0.534705,-0.5,-0.352265,1.40457e+06,-6.79654e+06,0,1.48612e+06,288504,0,7430.59,1442.52,0,5.98085e-14
4460.2,-15.0253,-42,-11.9683,-0.500845,-0.5,-0.398942,1.40531e+06,-6.79639e+06,0,1.48608e+06,288666,0,7430.42,1443.33,0,5.99123e-14
4460.3,-13.8877,-42,-13.2715,-0.462923,-0.5,-0.442383,1.40606e+06,-6.79625e+06,0,1.48605e+06,288829,0,7430.25,1444.14,0,6.01009e-14
4460.4,-12.6374,-42,-14.4671,-0.421246,-0.5,-0.482236,1.4068e+06,-6.79611e+06,0,1.48602e+06,288991,0,7430.08,1444.95,0,6.00172e-14
4460.5,-11.2846,-42,-15.5453,-0.376153,-0.5,-0.518178,1.40754e+06,-6.79596e+06,0,1.48598e+06,289153,0,7429.92,1445.76,0,6.00099e-14
4460.6,-9.84029,-42,-16.4975,-0.32801,-0.5,-0.549917,1.40829e+06,-6.79582e+06,0,1.48595e+06,289315,0,7429.75,1446.57,0,5.98812e-14
4460.7,-8.31617,-42,-17.3159,-0.277206,-0.5,-0.577197,1.40903e+06,-6.79567e+06,0,1.48592e+06,289477,0,7429.58,1447.38,0,6.00104e-14
4460.8,-6.72461,-42,-17.9938,-0.224154,-0.5,-0.599795,1.40977e+06,-6.79553e+06,0,1.48588e+06,289639,0,7429.41,1448.19,0,6.00226e-14
4460.9,-5.07851,-42,-18.5259,-0.169284,-0.5,-0.617529,1.41052e+06,-6.79538e+06,0,1.48585e+06,289801,0,7429.24,1449,0,5.99791e-14
4461,-3.39122,-42,-18.9076,-0.113041,-0.5,-0.630254,1.41126e+06,-6.79524e+06,0,1.48582e+06,289963,0,7429.08,1449.81,0,5.98795e-14
4461.1,-1.67643,-42,-19.136,-0.055881,-0.5,-0.637868,1.412e+06,-6.79509e+06,0,1.48578e+06,290125,0,7428.91,1450.63,0,5.96808e-14
4461.2,0.0519561,-42,-19.2093,0.00173187,-0.5,-0.640309,1.41274e+06,-6.79495e+06,0,1.48575e+06,290287,0,7428.74,1451.44,0,5.96651e-14
4461.3,1.77992,-42,-19.1267,0.0593307,-0.5,-0.637556,1.41349e+06,-6.7948e+06,0,1.48571e+06,290449,0,7428.57,1452.25,0,5.98266e-14
4461.4,3.49345,-42,-18.889,0.116448,-0.5,-0.629633,1.41423e+06,-6.79466e+06,0,1.48568e+06,290611,0,7428.4,1453.06,0,5.9883e-14
4461.5,5.17865,-42,-18.4981,0.172622,-0.5,-0.616603,1.41497e+06,-6.79451e+06,0,1.48565e+06,290773,0,7428.23,1453.87,0,5.9795e-14
4461.6,6.82184,-42,-17.9572,0.227395,-0.5,-0.598573,1.41572e+06,-6.79437e+06,0,1.48561e+06,290935,0,7428.07,1454.68,0,5.97842e-14
4461.7,8.40971,-42,-17.2706,0.280324,-0.5,-0.575688,1.41646e+06,-6.79422e+06,0,1.48558e+06,291097,0,7427.9,1455.49,0,5.98314e-14
4461.8,9.92938,-42,-16.444,0.330979,-0.5,-0.548133,1.4172e+06,-6.79408e+06,0,1.48555e+06,291259,0,7427.73,1456.3,0,5.97103e-14
4461.9,11.3685,-42,-15.484,0.37895,-0.5,-0.516134,1.41794e+06,-6.79393e+06,0,1.48551e+06,291421,0,7427.56,1457.11,0,5.95233e-14
4462,12.7154,-42,-14.3984,0.423848,-0.5,-0.479948,1.41869e+06,-6.79378e+06,0,1.48548e+06,291583,0,7427.39,1457.92,0,5.92631e-14
4462.1,13.9593,-42,-13.1961,0.465308,-0.5,-0.43987,1.41943e+06,-6.79364e+06,0,1.48544e+06,291745,0,7427.22,1458.73,0,5.93668e-14
4462.2,15.0898,-42,-11.8867,0.502995,-0.5,-0.396225,1.42017e+06,-6.79349e+06,0,1.48541e+06,291907,0,7427.05,1459.54,0,5.9301e-14
4462.3,16.0981,-42,-10.481,0.536602,-0.5,-0.349366,1.42092e+06,-6.79335e+06,0,1.48538e+06,292069,0,7426.88,1460.35,0,5.95377e-14
4462.4,16.9757,-42,-8.99019,0.565857,-0.5,-0.299673,1.42166e+06,-6.7932e+06,0,1.48534e+06,292231,0,7426.71,1461.16,0,5.97171e-14
4462.5,17.7157,-42,-7.42651,0.590523,-0.5,-0.24755,1.4224e+06,-6.79305e+06,0,1.48531e+06,292393,0,7426.54,1461.97,0,5.96594e-14
4462.6,18.312,-42,-5.80259,0.610399,-0.5,-0.19342,1.42314e+06,-6.79291e+06,0,1.48527e+06,292555,0,7426.37,1462.78,0,5.96306e-14
4462.7,18.7598,-42,-4.13161,0.625326,-0.5,-0.13772,1.42389e+06,-6.79276e+06,0,1.48524e+06,292717,0,7426.2,1463.59,0,5.97262e-14
4462.8,19.0554,-42,-2.42712,0.63518,-0.5,-0.080904,1.42463e+06,-6.79262e+06,0,1.48521e+06,292879,0,7426.03,1464.4,0,5.97644e-14
4462.9,19.1965,-42,-0.702946,0.639883,-0.5,-0.0234315,1.42537e+06,-6.79247e+06,0,1.48517e+06,293041,0,7425.86,1465.21,0,5.99282e-14
4463,19.1819,-42,1.02693,0.639396,-0.5,0.034231,1.42611e+06,-6.79232e+06,0,1.48514e+06,293203,0,7425.69,1466.02,0,5.98748e-14
4463.1,19.0117,-42,2.74848,0.633724,-0.5,0.0916159,1.42686e+06,-6.79218e+06,0,1.4851e+06,293365,0,7425.52,1466.83,0,5.98639e-14
4463.2,18.6874,-42,4.44773,0.622912,-0.5,0.148258,1.4276e+06,-6.79203e+06,0,1.48507e+06,293527,0,7425.35,1467.64,0,5.99784e-14
4463.3,18.2114,-42,6.11092,0.607048,-0.5,0.203697,1.42834e+06,-6.79188e+06,0,1.48504e+06,293689,0,7425.18,1468.45,0,5.97178e-14
4463.4,17.5878,-42,7.72454,0.586261,-0.5,0.257485,1.42908e+06,-6.79174e+06,0,1.485e+06,293851,0,7425.01,1469.25,0,5.97817e-14
4463.5,16.8216,-42,9.27551,0.560719,-0.5,0.309184,1.42983e+06,-6.79159e+06,0,1.48497e+06,294013,0,7424.84,1470.06,0,5.97905e-14
4463.6,15.9189,-42,10.7513,0.530629,-0.5,0.358375,1.43057e+06,-6.79144e+06,0,1.48493e+06,294175,0,7424.67,1470.87,0,5.97362e-14
4463.7,14.8871,-42,12.1398,0.496236,-0.5,0.404661,1.43131e+06,-6.7913e+06,0,1.4849e+06,294337,0,7424.5,1471.68,0,5.97394e-14
4463.8,13.7345,-42,13.4299,0.457818,-0.5,0.447664,1.43205e+06,-6.79115e+06,0,1.48487e+06,294499,0,7424.33,1472.49,0,5.98275e-14
4463.9,12.4706,-42,14.6111,0.415687,-0.5,0.487036,1.4328e+06,-6.791e+06,0,1.48483e+06,294661,0,7424.16,1473.3,0,5.99141e-14
4464,11.1056,-42,15.6738,0.370185,-0.5,0.522459,1.43354e+06,-6.79085e+06,0,1.4848e+06,294823,0,7423.99,1474.11,0,5.98118e-14
4464.1,9.65042,-42,16.6093,0.321681,-0.5,0.553644,1.43428e+06,-6.79071e+06,0,1.48476e+06,294985,0,7423.82,1474.92,0,5.97839e-14
4464.2,8.11702,-42,17.4102,0.270567,-0.5,0.580339,1.43502e+06,-6.79056e+06,0,1.48473e+06,295146,0,7423.65,1475.73,0,5.96536e-14
4464.3,6.51779,-42,18.0698,0.21726,-0.5,0.602327,1.43577e+06,-6.79041e+06,0,1.4847e+06,295308,0,7423.48,1476.54,0,5.9734e-14
4464.4,4.8657,-42,18.5829,0.16219,-0.5,0.619431,1.43651e+06,-6.79026e+06,0,1.48466e+06,295470,0,7423.3,1477.35,0,5.95477e-14
4464.5,3.17414,-42,18.9453,0.105805,-0.5,0.63151,1.43725e+06,-6.79012e+06,0,1.48463e+06,295632,0,7423.13,1478.16,0,5.97265e-14
4464.6,1.45685,-42,19.154,0.0485615,-0.5,0.638468,1.43799e+06,-6.78997e+06,0,1.48459e+06,295794,0,7422.96,1478.97,0,5.9734e-14
4464.7,-0.272267,-42,19.2074,-0.00907558,-0.5,0.640248,1.43874e+06,-6.78982e+06,0,1.48456e+06,295956,0,7422.79,1479.78,0,5.9686e-14
4464.8,-1.99917,-42,19.105,-0.066639,-0.5,0.636835,1.43948e+06,-6.78967e+06,0,1.48452e+06,296118,0,7422.62,1480.59,0,5.97161e-14
4464.9,-3.70986,-42,18.8477,-0.123662,-0.5,0.628257,1.44022e+06,-6.78952e+06,0,1.48449e+06,296280,0,7422.45,1481.4,0,5.96112e-14
4465,-5.39046,-42,18.4375,-0.179682,-0.5,0.614584,1.44096e+06,-6.78938e+06,0,1.48445e+06,296442,0,7422.27,1482.21,0,5.96929e-14
4465.1,-7.02735,-42,17.8778,-0.234245,-0.5,0.595926,1.4417e+06,-6.78923e+06,0,1.48442e+06,296604,0,7422.1,1483.02,0,5.9598e-14
4465.2,-8.60724,-42,17.1731,-0.286908,-0.5,0.572435,1.44245e+06,-6.78908e+06,0,1.48439e+06,296765,0,7421.93,1483.83,0,5.95362e-14
4465.3,-10.1173,-42,16.3291,-0.337244,-0.5,0.544302,1.44319e+06,-6.78893e+06,0,1.48435e+06,296927,0,7421.76,1484.64,0,5.93946e-14
4465.4,-11.5453,-42,15.3526,-0.384845,-0.5,0.511754,1.44393e+06,-6.78878e+06,0,1.48432e+06,297089,0,7421.59,1485.45,0,5.94825e-14
4465.5,-12.8797,-42,14.2517,-0.429325,-0.5,0.475056,1.44467e+06,-6.78863e+06,0,1.48428e+06,297251,0,7421.41,1486.26,0,5.96407e-14
4465.6,-14.1097,-42,13.0351,-0.470322,-0.5,0.434505,1.44542e+06,-6.78849e+06,0,1.48425e+06,297413,0,7421.24,1487.06,0,5.94787e-14
4465.7,-15.2252,-42,11.7129,-0.507506,-0.5,0.39043,1.44616e+06,-6.78834e+06,0,1.48421e+06,297575,0,7421.07,1487.87,0,5.94209e-14
4465.8,-16.2172,-42,10.2957,-0.540573,-0.5,0.343189,1.4469e+06,-6.78819e+06,0,1.48418e+06,297737,0,7420.9,1488.68,0,5.93729e-14
4465.9,-17.0777,-42,8.79491,-0.569256,-0.5,0.293164,1.44764e+06,-6.78804e+06,0,1.48415e+06,297898,0,7420.73,1489.49,0,5.93749e-14
4466,-17.7997,-42,7.22284,-0.593323,-0.5,0.240761,1.44838e+06,-6.78789e+06,0,1.48411e+06,298060,0,7420.55,1490.3,0,5.94681e-14
4466.1,-18.3773,-42,5.59218,-0.612577,-0.5,0.186406,1.44913e+06,-6.78774e+06,0,1.48408e+06,298222,0,7420.38,1491.11,0,5.9588e-14
